Dep_apt,Arr_apt,SchedDepApt,SchedArrApt,DepCountryCode,ArrCountryCode,avg_daily_passenger_cnt
340,336,KRL,HTN,CN,CN,151.3729863
340,337,KRL,IQM,CN,CN,142.2507781
340,338,KRL,KCA,CN,CN,57.19767123
340,339,KRL,KHG,CN,CN,104.5218137
340,350,KRL,KJI,CN,CN,13.40835616
340,341,KRL,KRY,CN,CN,110.7435616
340,179,KRL,LHW,CN,CN,136.5276164
340,342,KRL,NLT,CN,CN,19.34876712
340,154,KRL,PEK,CN,CN,118.732
340,343,KRL,QSZ,CN,CN,69.07849315
340,344,KRL,RQA,CN,CN,116.7850849
340,345,KRL,SHF,CN,CN,25.28917808
340,211,KRL,SJW,CN,CN,17.81670685
340,353,KRL,TCG,CN,CN,13.40835616
340,346,KRL,TLQ,CN,CN,48.20219178
340,331,KRL,TSN,CN,CN,24.77773699
340,347,KRL,TWC,CN,CN,28.5139726
340,348,KRL,URC,CN,CN,698.6896384
340,321,KRL,XIY,CN,CN,174.6148603
340,292,KRL,XNN,CN,CN,86.35660274
340,351,KRL,YIN,CN,CN,93.71510685
341,332,KRY,AAT,CN,CN,56.9313589
341,333,KRY,AKU,CN,CN,68.90876712
341,352,KRY,BPL,CN,CN,50.3701589
341,202,KRY,CGO,CN,CN,214.7953918
341,298,KRY,CTU,CN,CN,83.04807671
341,334,KRY,FYN,CN,CN,31.39931507
341,339,KRY,KHG,CN,CN,47.01410959
341,350,KRY,KJI,CN,CN,36.84412603
341,340,KRY,KRL,CN,CN,110.8310959
341,342,KRY,NLT,CN,CN,34.45438356
341,154,KRY,PEK,CN,CN,141.3817808
341,353,KRY,TCG,CN,CN,49.55465753
341,346,KRY,TLQ,CN,CN,43.11041096
341,348,KRY,URC,CN,CN,269.9676658
341,321,KRY,XIY,CN,CN,216.6269863
341,351,KRY,YIN,CN,CN,161.1884
144,145,KTA,PER,AU,AU,871.3666356
416,430,KTG,PKN,ID,ID,62.07899178
416,417,KTG,PNK,ID,ID,610.8507616
416,413,KTG,SRG,ID,ID,80.32793425
36,41,KTR,DRW,AU,AU,12.01660274
36,35,KTR,TCA,AU,AU,12.01660274
724,725,KUA,IPH,MY,MY,23.95173699
724,727,KUA,KUL,MY,MY,606.1866904
724,805,KUA,SIN,MY,SG,77.52179726
731,727,KUD,KUL,MY,MY,657.5571014
731,746,KUD,MYY,MY,MY,292.4718904
731,730,KUD,SDK,MY,MY,4.797589041
599,603,KUH,CTS,JP,JP,286.8030411
599,617,KUH,HND,JP,JP,1059.079096
599,629,KUH,KIX,JP,JP,146.2359452
599,606,KUH,OKD,JP,JP,104.9495233
727,99,KUL,ADL,MY,AU,201.1819178
727,749,KUL,AKL,MY,NZ,343.2946521
727,720,KUL,AOR,MY,MY,911.3427726
727,567,KUL,ATQ,MY,IN,235.8512877
727,113,KUL,AVV,MY,AU,568.6953425
727,563,KUL,BBI,MY,IN,84.72723288
727,404,KUL,BDO,MY,ID,503.3395068
727,809,KUL,BKK,MY,TH,1885.024784
727,538,KUL,BLR,MY,IN,483.2575233
727,92,KUL,BNE,MY,AU,160.7871233
727,552,KUL,BOM,MY,IN,449.183326
727,393,KUL,BTJ,MY,ID,405.7130959
727,738,KUL,BTU,MY,MY,668.9174301
727,148,KUL,BWN,MY,BN,655.9684658
727,405,KUL,BWX,MY,ID,80.65380822
727,167,KUL,CAN,MY,CN,1397.406433
727,594,KUL,CCU,MY,IN,236.9465863
727,779,KUL,CEB,MY,PH,85.13457534
727,823,KUL,CEI,MY,TH,31.36536986
727,399,KUL,CGK,MY,ID,4033.980329
727,202,KUL,CGO,MY,CN,39.2678137
727,678,KUL,CJU,MY,KR,165.5394521
727,159,KUL,CKG,MY,CN,221.6621918
727,818,KUL,CNX,MY,TH,229.3338082
727,540,KUL,COK,MY,IN,551.5054904
727,232,KUL,CSX,MY,CN,307.6936438
727,603,KUL,CTS,MY,JP,137.8175342
727,298,KUL,CTU,MY,CN,330.9906466
727,857,KUL,DAD,MY,VN,276.8457808
727,513,KUL,DEL,MY,IN,783.7879123
727,806,KUL,DMK,MY,TH,1839.013189
727,486,KUL,DTB,MY,ID,55.39857534
727,164,KUL,FOC,MY,CN,163.8082466
727,644,KUL,FUK,MY,JP,124.3526027
727,215,KUL,HAK,MY,CN,44.89819178
727,839,KUL,HAN,MY,VN,710.6171671
727,834,KUL,HDY,MY,TH,171.4911781
727,379,KUL,HGH,MY,CN,242.3687671
727,827,KUL,HHQ,MY,TH,129.9422466
727,391,KUL,HKG,MY,HK,2318.43943
727,830,KUL,HKT,MY,TH,1318.938696
727,617,KUL,HND,MY,JP,603.4665479
727,577,KUL,HYD,MY,IN,295.0856712
727,664,KUL,ICN,MY,KR,1494.68434
727,725,KUL,IPH,MY,MY,3527.918416
727,572,KUL,JAI,MY,IN,137.8175342
727,719,KUL,JHB,MY,MY,1972.458581
727,163,KUL,JJN,MY,CN,99.79890411
727,491,KUL,JOG,MY,ID,295.3232877
727,722,KUL,KBR,MY,MY,1590.163151
727,829,KUL,KBV,MY,TH,582.0923836
727,748,KUL,KCH,MY,MY,3309.671112
727,386,KUL,KHH,MY,TW,148.68
727,629,KUL,KIX,MY,JP,577.3174247
727,365,KUL,KMG,MY,CN,253.8580877
727,490,KUL,KNO,MY,ID,1247.23737
727,724,KUL,KUA,MY,MY,604.7270466
727,731,KUL,KUD,MY,MY,656.1540329
727,184,KUL,KWL,MY,CN,95.31813699
727,721,KUL,LGK,MY,MY,2663.933732
727,179,KUL,LHW,MY,CN,106.9273973
727,363,KUL,LJG,MY,CN,62.45691507
727,439,KUL,LOP,MY,ID,219.557589
727,583,KUL,MAA,MY,IN,763.0950082
727,114,KUL,MEL,MY,AU,608.2301918
727,780,KUL,MNL,MY,PH,1226.232077
727,746,KUL,MYY,MY,MY,1173.960986
727,246,KUL,NKG,MY,CN,55.42120548
727,185,KUL,NNG,MY,CN,149.0307671
727,619,KUL,NRT,MY,JP,1175.203381
727,31,KUL,OOL,MY,AU,214.6468493
727,470,KUL,PDG,MY,ID,441.9665753
727,154,KUL,PEK,MY,CN,646.9141479
727,145,KUL,PER,MY,AU,913.9972877
727,466,KUL,PKU,MY,ID,321.472411
727,478,KUL,PLM,MY,ID,209.7813699
727,659,KUL,PNH,MY,KH,798.2464
727,417,KUL,PNK,MY,ID,145.8286027
727,661,KUL,PUS,MY,KR,247.1210959
727,317,KUL,PVG,MY,CN,1289.234378
727,658,KUL,REP,MY,KH,238.9968767
727,703,KUL,RGN,MY,MM,542.4013863
727,740,KUL,SBW,MY,MY,1064.928986
727,730,KUL,SDK,MY,MY,640.4328767
727,852,KUL,SGN,MY,VN,1541.307671
727,805,KUL,SIN,MY,SG,6464.880225
727,413,KUL,SRG,MY,ID,148.68
727,408,KUL,SUB,MY,ID,1177.89863
727,171,KUL,SWA,MY,CN,148.68
727,22,KUL,SYD,MY,AU,948.8816438
727,172,KUL,SZX,MY,CN,606.453726
727,172,KUL,SZX,MY,MO,413.4526027
727,728,KUL,TGG,MY,MY,1031.459014
727,396,KUL,TJQ,MY,ID,21.18180822
727,383,KUL,TPE,MY,TW,1562.986619
727,541,KUL,TRV,MY,IN,53.68773699
727,582,KUL,TRZ,MY,IN,696.9109096
727,331,KUL,TSN,MY,CN,162.3712329
727,476,KUL,UPG,MY,ID,155.620663
727,831,KUL,URT,MY,TH,141.6193973
727,807,KUL,UTP,MY,TH,84.72723288
727,855,KUL,VCA,MY,VN,62.32339726
727,854,KUL,VKG,MY,VN,141.3478356
727,587,KUL,VNS,MY,IN,25.24618082
727,689,KUL,VTE,MY,LA,63.95276712
727,496,KUL,VTZ,MY,IN,85.13457534
727,207,KUL,WUH,MY,CN,161.5791781
727,321,KUL,XIY,MY,CN,284.3476712
653,644,KUM,FUK,JP,JP,49.62336438
653,628,KUM,ITM,JP,JP,47.84916164
653,652,KUM,KOJ,JP,JP,219.5394849
525,513,KUU,DEL,IN,IN,75.27688767
525,568,KUU,IXC,IN,IN,48.39228493
673,678,KUV,CJU,KR,KR,339.2596986
196,190,KWE,ACX,CN,CN,578.4239452
196,183,KWE,AEB,CN,CN,51.4269863
196,150,KWE,AQG,CN,CN,48.00983562
196,277,KWE,BAV,CN,CN,35.81219178
196,197,KWE,BFJ,CN,CN,231.8344384
196,188,KWE,BHY,CN,CN,118.8790959
196,809,KWE,BKK,CN,TH,75.76569863
196,367,KWE,BSD,CN,CN,112.9092658
196,167,KWE,CAN,CN,CN,752.6044
196,233,KWE,CGD,CN,CN,47.65906849
196,202,KWE,CGO,CN,CN,934.6313534
196,329,KWE,CIH,CN,CN,29.3897589
196,159,KWE,CKG,CN,CN,24.93841096
196,232,KWE,CSX,CN,CN,128.4418685
196,298,KWE,CTU,CN,CN,456.6678356
196,247,KWE,CZX,CN,CN,76.10515068
196,305,KWE,DAX,CN,CN,71.53983562
196,263,KWE,DLC,CN,CN,64.02065753
196,366,KWE,DLU,CN,CN,88.39331507
196,229,KWE,DYG,CN,CN,28.14356164
196,204,KWE,ENH,CN,CN,127.8783781
196,164,KWE,FOC,CN,CN,653.2392712
196,304,KWE,GYS,CN,CN,73.7289863
196,215,KWE,HAK,CN,CN,550.4584384
196,182,KWE,HCJ,CN,CN,15.95424658
196,279,KWE,HET,CN,CN,172.3827123
196,153,KWE,HFE,CN,CN,619.5874411
196,379,KWE,HGH,CN,CN,1434.022718
196,243,KWE,HIA,CN,CN,81.76268493
196,391,KWE,HKG,CN,HK,145.8286027
196,830,KWE,HKT,CN,TH,65.5685589
196,235,KWE,HNY,CN,CN,62.27813699
196,166,KWE,HUZ,CN,CN,147.1735562
196,377,KWE,HYN,CN,CN,95.96309589
196,664,KWE,ICN,CN,KR,27.55898082
196,285,KWE,INC,CN,CN,183.8789151
196,253,KWE,JGS,CN,CN,54.36890411
196,361,KWE,JHG,CN,CN,173.2050027
196,163,KWE,JJN,CN,CN,534.1051781
196,316,KWE,JNG,CN,CN,92.30832877
196,553,KWE,JUH,CN,CN,18.05884932
196,375,KWE,JUZ,CN,CN,47.2660274
196,252,KWE,KHN,CN,CN,360.5772877
196,629,KWE,KIX,CN,JP,27.9029589
196,365,KWE,KMG,CN,CN,35.78956164
196,254,KWE,KOW,CN,CN,61.91605479
196,179,KWE,LHW,CN,CN,481.0782411
196,363,KWE,LJG,CN,CN,422.083737
196,189,KWE,LLB,CN,CN,171.2535616
196,326,KWE,LLV,CN,CN,18.37567123
196,198,KWE,LPF,CN,CN,140.3580822
196,357,KWE,LXA,CN,CN,36.43452055
196,200,KWE,LYA,CN,CN,65.35583562
196,248,KWE,LYG,CN,CN,68.68545205
196,306,KWE,LZO,CN,CN,43.42723288
196,697,KWE,MDL,CN,MM,46.6520274
196,378,KWE,NGB,CN,CN,493.1792055
196,246,KWE,NKG,CN,CN,1385.809934
196,362,KWE,NLH,CN,CN,21.39226849
196,185,KWE,NNG,CN,CN,140.701337
196,199,KWE,NNY,CN,CN,46.39178082
196,242,KWE,NTG,CN,CN,164.4192603
196,154,KWE,PEK,CN,CN,1769.087419
196,659,KWE,PNH,CN,KH,27.29194521
196,317,KWE,PVG,CN,CN,1017.543742
196,658,KWE,REP,CN,KH,36.02717808
196,318,KWE,SHA,CN,CN,862.138789
196,257,KWE,SHE,CN,CN,129.5349041
196,211,KWE,SJW,CN,CN,149.0896055
196,250,KWE,SQD,CN,CN,44.80767123
196,171,KWE,SWA,CN,CN,332.5249699
196,214,KWE,SYX,CN,CN,671.6201918
196,172,KWE,SZX,CN,CN,867.9199726
196,172,KWE,SZX,CN,MO,74.16801096
196,313,KWE,TAO,CN,CN,238.542011
196,364,KWE,TCZ,CN,CN,68.02166575
196,234,KWE,TEN,CN,CN,62.88915068
196,315,KWE,TNA,CN,CN,489.1533973
196,383,KWE,TPE,CN,TW,106.1127123
196,331,KWE,TSN,CN,CN,462.6519671
196,210,KWE,TVS,CN,CN,33.80942466
196,324,KWE,TYN,CN,CN,347.7173041
196,348,KWE,URC,CN,CN,451.1158466
196,212,KWE,WDS,CN,CN,70.6399726
196,195,KWE,WMT,CN,CN,189.6810959
196,374,KWE,WNZ,CN,CN,1195.897825
196,207,KWE,WUH,CN,CN,578.4896658
196,325,KWE,WUT,CN,CN,45.33947945
196,249,KWE,WUX,CN,CN,173.0925753
196,186,KWE,WUZ,CN,CN,36.71205479
196,157,KWE,WXN,CN,CN,89.57306849
196,205,KWE,XFN,CN,CN,132.9407397
196,299,KWE,XIC,CN,CN,127.0825205
196,321,KWE,XIY,CN,CN,964.109463
196,292,KWE,XNN,CN,CN,149.6952767
196,245,KWE,XUZ,CN,CN,256.8724219
196,303,KWE,YBP,CN,CN,71.02767123
196,330,KWE,YCU,CN,CN,139.3292274
196,206,KWE,YIH,CN,CN,165.2987562
196,241,KWE,YNZ,CN,CN,75.76569863
196,244,KWE,YTY,CN,CN,147.8653151
196,170,KWE,ZHA,CN,CN,154.0576438
675,678,KWJ,CJU,KR,KR,2133.11291
675,667,KWJ,GMP,KR,KR,311.9926466
184,183,KWL,AEB,CN,CN,27.94821918
184,150,KWL,AQG,CN,CN,145.0139178
184,188,KWL,BHY,CN,CN,50.87254795
184,202,KWL,CGO,CN,CN,492.4038082
184,329,KWL,CIH,CN,CN,84.67364384
184,159,KWL,CKG,CN,CN,75.73175342
184,298,KWL,CTU,CN,CN,269.6471342
184,328,KWL,DAT,CN,CN,36.66082192
184,263,KWL,DLC,CN,CN,28.64975342
184,366,KWL,DLU,CN,CN,21.22706849
184,281,KWL,DSN,CN,CN,22.94922192
184,229,KWL,DYG,CN,CN,38.40406575
184,164,KWL,FOC,CN,CN,230.4064767
184,215,KWL,HAK,CN,CN,544.4720438
184,182,KWL,HCJ,CN,CN,34.96356164
184,153,KWL,HFE,CN,CN,508.4584438
184,379,KWL,HGH,CN,CN,545.0332712
184,391,KWL,HKG,CN,HK,114.3817644
184,664,KWL,ICN,CN,KR,123.0128986
184,285,KWL,INC,CN,CN,168.4768438
184,361,KWL,JHG,CN,CN,127.9055342
184,163,KWL,JJN,CN,CN,107.4094192
184,252,KWL,KHN,CN,CN,178.744137
184,365,KWL,KMG,CN,CN,228.2317205
184,254,KWL,KOW,CN,CN,43.44081096
184,727,KWL,KUL,CN,MY,95.31813699
184,162,KWL,LCX,CN,CN,60.87506849
184,179,KWL,LHW,CN,CN,294.0831562
184,363,KWL,LJG,CN,CN,114.7234795
184,189,KWL,LLB,CN,CN,15.27534247
184,200,KWL,LYA,CN,CN,19.37592329
184,311,KWL,LYI,CN,CN,138.8132603
184,306,KWL,LZO,CN,CN,53.17629589
184,300,KWL,MIG,CN,CN,53.76920548
184,378,KWL,NGB,CN,CN,185.5829644
184,246,KWL,NKG,CN,CN,561.2703945
184,185,KWL,NNG,CN,CN,213.9279342
184,199,KWL,NNY,CN,CN,93.72044932
184,242,KWL,NTG,CN,CN,110.1408767
184,154,KWL,PEK,CN,CN,502.0050521
184,317,KWL,PVG,CN,CN,915.5859233
184,318,KWL,SHA,CN,CN,40.32237808
184,257,KWL,SHE,CN,CN,125.5112658
184,211,KWL,SJW,CN,CN,167.4132274
184,171,KWL,SWA,CN,CN,146.3264658
184,214,KWL,SYX,CN,CN,240.8480219
184,313,KWL,TAO,CN,CN,67.41517808
184,234,KWL,TEN,CN,CN,63.13808219
184,315,KWL,TNA,CN,CN,164.8831781
184,383,KWL,TPE,CN,TW,162.3712329
184,331,KWL,TSN,CN,CN,266.0292986
184,210,KWL,TVS,CN,CN,59.472
184,149,KWL,TXN,CN,CN,78.30027397
184,324,KWL,TYN,CN,CN,252.503989
184,374,KWL,WNZ,CN,CN,170.7172274
184,325,KWL,WUT,CN,CN,28.06136986
184,249,KWL,WUX,CN,CN,83.09786301
184,157,KWL,WXN,CN,CN,31.5690411
184,205,KWL,XFN,CN,CN,79.4770411
184,321,KWL,XIY,CN,CN,779.7567616
184,292,KWL,XNN,CN,CN,40.6889863
184,245,KWL,XUZ,CN,CN,134.8756164
184,303,KWL,YBP,CN,CN,38.01863014
184,206,KWL,YIH,CN,CN,98.30531507
184,312,KWL,YNT,CN,CN,138.4285479
184,244,KWL,YTY,CN,CN,98.57687671
184,170,KWL,ZHA,CN,CN,39.55747945
184,191,KWL,ZYI,CN,CN,65.08427397
46,69,KWM,CNS,AU,AU,24.83657534
46,44,KWM,EDR,AU,AU,25.95450411
712,711,KYP,AKY,MM,MM,25.71236164
712,703,KYP,RGN,MM,MM,11.28564932
712,710,KYP,SNW,MM,MM,28.35103562
771,780,LAO,MNL,PH,PH,215.909611
446,447,LBJ,BJW,MY,ID,56.03746849
446,399,LBJ,CGK,MY,ID,271.593326
446,448,LBJ,ENE,MY,ID,98.34604932
446,445,LBJ,KOE,MY,ID,66.05736986
446,439,LBJ,LOP,MY,ID,45.28290411
446,450,LBJ,MOF,MY,ID,46.80364932
446,408,LBJ,SUB,MY,ID,125.0948712
446,476,LBJ,UPG,MY,ID,39.59368767
733,744,LBP,MUR,MY,MY,4.752328767
162,169,LCX,FUO,CN,CN,26.35279452
162,365,LCX,KMG,CN,CN,57.20446027
162,184,LCX,KWL,CN,CN,60.6940274
162,246,LCX,NKG,CN,CN,59.35432329
162,317,LCX,PVG,CN,CN,83.30153425
218,263,LDS,DLC,CN,CN,60.41793973
218,155,LDS,PKX,CN,CN,29.14309041
218,257,LDS,SHE,CN,CN,145.2228384
134,145,LEA,PER,AU,AU,154.7765589
120,145,LER,PER,AU,AU,110.9351945
327,167,LFQ,CAN,CN,CN,64.22432877
327,232,LFQ,CSX,CN,CN,75.41493151
327,298,LFQ,CTU,CN,CN,95.34076712
327,263,LFQ,DLC,CN,CN,68.80991781
327,215,LFQ,HAK,CN,CN,62.26682192
327,279,LFQ,HET,CN,CN,105.301737
327,379,LFQ,HGH,CN,CN,208.5593425
327,225,LFQ,HRB,CN,CN,98.19216438
327,285,LFQ,INC,CN,CN,34.59016438
327,365,LFQ,KMG,CN,CN,28.86473973
327,179,LFQ,LHW,CN,CN,18.23989041
327,246,LFQ,NKG,CN,CN,22.30652603
327,154,LFQ,PEK,CN,CN,114.0558904
327,317,LFQ,PVG,CN,CN,128.1793589
327,214,LFQ,SYX,CN,CN,23.50139726
327,172,LFQ,SZX,CN,CN,63.66989041
327,331,LFQ,TSN,CN,CN,68.56931507
327,374,LFQ,WNZ,CN,CN,110.9103014
327,207,LFQ,WUH,CN,CN,114.0558904
721,167,LGK,CAN,MY,CN,72.95956164
721,830,LGK,HKT,MY,TH,17.59719452
721,725,LGK,IPH,MY,MY,600.169337
721,719,LGK,JHB,MY,MY,144.1992329
721,365,LGK,KMG,MY,CN,49.07118904
721,727,LGK,KUL,MY,MY,2664.979967
721,723,LGK,MKZ,MY,MY,33.40208219
721,805,LGK,SIN,MY,SG,333.8850411
721,726,LGK,SZB,MY,MY,324.5704767
741,732,LGL,BBN,MY,MY,2.353534247
741,744,LGL,MUR,MY,MY,4.752328767
774,779,LGP,CEB,PH,PH,141.4655123
774,780,LGP,MNL,PH,PH,814.3643068
179,333,LHW,AKU,CN,CN,131.3498411
179,277,LHW,BAV,CN,CN,62.52706849
179,188,LHW,BHY,CN,CN,25.25523288
179,809,LHW,BKK,CN,TH,80.65380822
179,167,LHW,CAN,CN,CN,665.1185534
179,202,LHW,CGO,CN,CN,632.0400822
179,159,LHW,CKG,CN,CN,350.0723781
179,232,LHW,CSX,CN,CN,659.1706301
179,298,LHW,CTU,CN,CN,935.9356658
179,328,LHW,DAT,CN,CN,121.3654247
179,263,LHW,DLC,CN,CN,15.10561644
179,366,LHW,DLU,CN,CN,62.41391781
179,173,LHW,DNH,CN,CN,611.3870959
179,281,LHW,DSN,CN,CN,142.1625205
179,229,LHW,DYG,CN,CN,57.02794521
179,164,LHW,FOC,CN,CN,73.25375342
179,215,LHW,HAK,CN,CN,339.5833096
179,279,LHW,HET,CN,CN,174.4376219
179,153,LHW,HFE,CN,CN,502.7699507
179,379,LHW,HGH,CN,CN,691.1884712
179,243,LHW,HIA,CN,CN,147.4579726
179,235,LHW,HNY,CN,CN,41.69829041
179,225,LHW,HRB,CN,CN,35.03145205
179,166,LHW,HUZ,CN,CN,37.88284932
179,319,LHW,HZG,CN,CN,52.67164384
179,285,LHW,INC,CN,CN,134.1514521
179,178,LHW,IQN,CN,CN,215.5995781
179,174,LHW,JGN,CN,CN,594.8467288
179,361,LHW,JHG,CN,CN,42.36361644
179,176,LHW,JIC,CN,CN,131.2095342
179,163,LHW,JJN,CN,CN,100.613589
179,553,LHW,JUH,CN,CN,60.6940274
179,339,LHW,KHG,CN,CN,123.8207945
179,252,LHW,KHN,CN,CN,470.2316164
179,365,LHW,KMG,CN,CN,523.6213589
179,340,LHW,KRL,CN,CN,145.7607123
179,727,LHW,KUL,CN,MY,106.9273973
179,196,LHW,KWE,CN,CN,481.1008712
179,184,LHW,KWL,CN,CN,294.2370411
179,327,LHW,LFQ,CN,CN,18.25120548
179,363,LHW,LJG,CN,CN,121.9567945
179,326,LHW,LLV,CN,CN,89.27136438
179,181,LHW,LNL,CN,CN,96.73849315
179,357,LHW,LXA,CN,CN,95.04657534
179,200,LHW,LYA,CN,CN,26.36410959
179,248,LHW,LYG,CN,CN,61.40687671
179,311,LHW,LYI,CN,CN,54.75506301
179,306,LHW,LZO,CN,CN,110.715589
179,356,LHW,LZY,CN,CN,104.5512329
179,300,LHW,MIG,CN,CN,209.1522521
179,246,LHW,NKG,CN,CN,639.5616164
179,185,LHW,NNG,CN,CN,272.4381534
179,199,LHW,NNY,CN,CN,178.3119014
179,154,LHW,PEK,CN,CN,1512.651759
179,155,LHW,PKX,CN,CN,23.15063014
179,317,LHW,PVG,CN,CN,782.0160658
179,276,LHW,RLK,CN,CN,49.24317808
179,318,LHW,SHA,CN,CN,465.2190411
179,257,LHW,SHE,CN,CN,255.3448877
179,211,LHW,SJW,CN,CN,457.1196219
179,214,LHW,SYX,CN,CN,62.73073973
179,172,LHW,SZX,CN,CN,211.203989
179,313,LHW,TAO,CN,CN,150.7167123
179,346,LHW,TLQ,CN,CN,49.22054795
179,315,LHW,TNA,CN,CN,321.314
179,383,LHW,TPE,CN,TW,76.87004932
179,331,LHW,TSN,CN,CN,441.5192219
179,324,LHW,TYN,CN,CN,237.2799726
179,348,LHW,URC,CN,CN,1714.695255
179,322,LHW,UYN,CN,CN,88.58567123
179,212,LHW,WDS,CN,CN,16.36457534
179,760,LHW,WGN,CN,CN,84.72723288
179,195,LHW,WMT,CN,CN,165.1976438
179,374,LHW,WNZ,CN,CN,340.2267288
179,274,LHW,WUA,CN,CN,29.46443836
179,207,LHW,WUH,CN,CN,647.5681589
179,249,LHW,WUX,CN,CN,107.9457534
179,321,LHW,XIY,CN,CN,111.0687123
179,206,LHW,YIH,CN,CN,71.70657534
179,351,LHW,YIN,CN,CN,50.15969863
179,312,LHW,YNT,CN,CN,232.3888767
179,241,LHW,YNZ,CN,CN,52.96583562
179,244,LHW,YTY,CN,CN,148.2726575
179,177,LHW,YZY,CN,CN,166.8293699
179,191,LHW,ZYI,CN,CN,108.5936986
707,703,LIW,RGN,MM,MM,82.44611507
363,190,LJG,ACX,CN,CN,80.71038356
363,193,LJG,AVA,CN,CN,78.20975342
363,197,LJG,BFJ,CN,CN,51.73249315
363,188,LJG,BHY,CN,CN,36.25347945
363,167,LJG,CAN,CN,CN,439.3700822
363,202,LJG,CGO,CN,CN,439.450011
363,159,LJG,CKG,CN,CN,676.2065973
363,232,LJG,CSX,CN,CN,506.0882521
363,298,LJG,CTU,CN,CN,663.1829534
363,229,LJG,DYG,CN,CN,34.62410959
363,153,LJG,HFE,CN,CN,165.2678904
363,379,LJG,HGH,CN,CN,254.1138082
363,230,LJG,HJJ,CN,CN,61.91605479
363,235,LJG,HNY,CN,CN,48.15693151
363,166,LJG,HUZ,CN,CN,73.7289863
363,285,LJG,INC,CN,CN,45.2150137
363,361,LJG,JHG,CN,CN,623.1455288
363,252,LJG,KHN,CN,CN,213.8464658
363,365,LJG,KMG,CN,CN,797.2853425
363,727,LJG,KUL,CN,MY,62.35960548
363,196,LJG,KWE,CN,CN,421.1634137
363,184,LJG,KWL,CN,CN,197.6584055
363,179,LJG,LHW,CN,CN,121.8746027
363,371,LJG,LUM,CN,CN,104.8393589
363,357,LJG,LXA,CN,CN,112.7886027
363,311,LJG,LYI,CN,CN,146.1001644
363,306,LJG,LZO,CN,CN,57.15014795
363,300,LJG,MIG,CN,CN,302.5203945
363,246,LJG,NKG,CN,CN,493.1249863
363,185,LJG,NNG,CN,CN,187.2417534
363,154,LJG,PEK,CN,CN,336.3622247
363,155,LJG,PKX,CN,CN,85.03572603
363,317,LJG,PVG,CN,CN,110.9329315
363,318,LJG,SHA,CN,CN,110.9917699
363,211,LJG,SJW,CN,CN,105.674411
363,172,LJG,SZX,CN,CN,329.4638356
363,234,LJG,TEN,CN,CN,21.58915068
363,315,LJG,TNA,CN,CN,185.8839452
363,383,LJG,TPE,CN,TW,63.55673973
363,331,LJG,TSN,CN,CN,112.9696438
363,374,LJG,WNZ,CN,CN,35.07671233
363,207,LJG,WUH,CN,CN,291.7115178
363,249,LJG,WUX,CN,CN,34.62410959
363,321,LJG,XIY,CN,CN,327.4377151
363,303,LJG,YBP,CN,CN,56.89216438
363,244,LJG,YTY,CN,CN,30.55068493
363,373,LJG,ZAT,CN,CN,21.31758904
363,191,LJG,ZYI,CN,CN,64.0349589
734,744,LKH,MUR,MY,MY,4.435506849
734,746,LKH,MYY,MY,MY,2.353534247
589,518,LKO,AMD,IN,IN,323.4299178
589,809,LKO,BKK,IN,TH,66.05736986
589,538,LKO,BLR,IN,IN,855.9909041
589,552,LKO,BOM,IN,IN,919.4797534
589,594,LKO,CCU,IN,IN,421.5994521
589,540,LKO,COK,IN,IN,73.7289863
589,593,LKO,DED,IN,IN,144.6887671
589,513,LKO,DEL,IN,IN,2395.02651
589,514,LKO,GOI,IN,IN,148.7621918
589,577,LKO,HYD,IN,IN,430.8897534
589,559,LKO,IDR,IN,IN,16.78250959
589,568,LKO,IXC,IN,IN,29.16572055
589,531,LKO,IXJ,IN,IN,148.3548493
589,572,LKO,JAI,IN,IN,154.3827945
589,583,LKO,MAA,IN,IN,134.4230137
589,509,LKO,PAT,IN,IN,278.6222466
589,549,LKO,PNQ,IN,IN,150.9928
589,805,LKO,SIN,IN,SG,33.2210411
189,167,LLB,CAN,CN,CN,45.93917808
189,159,LLB,CKG,CN,CN,23.08273973
189,196,LLB,KWE,CN,CN,171.3357534
189,184,LLB,KWL,CN,CN,15.27534247
189,185,LLB,NNG,CN,CN,15.44506849
231,159,LLF,CKG,CN,CN,13.91753425
231,215,LLF,HAK,CN,CN,13.91753425
231,365,LLF,KMG,CN,CN,17.7420274
231,317,LLF,PVG,CN,CN,17.10838356
231,321,LLF,XIY,CN,CN,13.74780822
477,399,LLJ,CGK,ID,ID,130.5758904
474,476,LLO,UPG,ID,ID,63.65404932
326,159,LLV,CKG,CN,CN,43.5630137
326,232,LLV,CSX,CN,CN,27.29194521
326,298,LLV,CTU,CN,CN,58.06893151
326,263,LLV,DLC,CN,CN,68.56931507
326,215,LLV,HAK,CN,CN,52.4181863
326,266,LLV,HLD,CN,CN,27.29194521
326,196,LLV,KWE,CN,CN,18.37567123
326,179,LLV,LHW,CN,CN,89.36188493
326,154,LLV,PEK,CN,CN,132.1713151
326,155,LLV,PKX,CN,CN,18.29193973
326,317,LLV,PVG,CN,CN,81.9392
326,331,LLV,TSN,CN,CN,59.44936986
326,321,LLV,XIY,CN,CN,62.82126027
739,748,LMN,KCH,MY,MY,25.58110685
739,745,LMN,LWY,MY,MY,4.707068493
739,746,LMN,MYY,MY,MY,175.4831342
424,426,LMU,BTH,ID,ID,29.26076712
370,361,LNJ,JHG,CN,CN,58.00330411
