Dep_apt,Arr_apt,SchedDepApt,SchedArrApt,DepCountryCode,ArrCountryCode,avg_daily_passenger_cnt
196,306,KWE,LZO,2,2,43.42723288
196,697,KWE,MDL,2,9,46.6520274
196,378,KWE,NGB,2,2,493.1792055
196,246,KWE,NKG,2,2,1385.809934
196,362,KWE,NLH,2,2,21.39226849
196,185,KWE,NNG,2,2,140.701337
196,199,KWE,NNY,2,2,46.39178082
196,242,KWE,NTG,2,2,164.4192603
196,154,KWE,PEK,2,2,1769.087419
196,659,KWE,PNH,2,6,27.29194521
196,317,KWE,PVG,2,2,1017.543742
196,658,KWE,REP,2,6,36.02717808
196,318,KWE,SHA,2,2,862.138789
196,257,KWE,SHE,2,2,129.5349041
196,211,KWE,SJW,2,2,149.0896055
196,250,KWE,SQD,2,2,44.80767123
196,171,KWE,SWA,2,2,332.5249699
196,214,KWE,SYX,2,2,671.6201918
196,172,KWE,SZX,2,2,867.9199726
196,172,KWE,SZX,2,2,74.16801096
196,313,KWE,TAO,2,2,238.542011
196,364,KWE,TCZ,2,2,68.02166575
196,234,KWE,TEN,2,2,62.88915068
196,315,KWE,TNA,2,2,489.1533973
196,383,KWE,TPE,2,2,106.1127123
196,331,KWE,TSN,2,2,462.6519671
196,210,KWE,TVS,2,2,33.80942466
196,324,KWE,TYN,2,2,347.7173041
196,348,KWE,URC,2,2,451.1158466
196,212,KWE,WDS,2,2,70.6399726
196,374,KWE,WNZ,2,2,1195.897825
196,207,KWE,WUH,2,2,578.4896658
196,325,KWE,WUT,2,2,45.33947945
196,249,KWE,WUX,2,2,173.0925753
196,186,KWE,WUZ,2,2,36.71205479
196,157,KWE,WXN,2,2,89.57306849
196,205,KWE,XFN,2,2,132.9407397
196,299,KWE,XIC,2,2,127.0825205
196,321,KWE,XIY,2,2,964.109463
196,292,KWE,XNN,2,2,149.6952767
196,245,KWE,XUZ,2,2,256.8724219
196,303,KWE,YBP,2,2,71.02767123
196,330,KWE,YCU,2,2,139.3292274
196,206,KWE,YIH,2,2,165.2987562
196,241,KWE,YNZ,2,2,75.76569863
196,244,KWE,YTY,2,2,147.8653151
196,170,KWE,ZHA,2,2,154.0576438
675,678,KWJ,CJU,7,7,2133.11291
675,667,KWJ,GMP,7,7,311.9926466
184,150,KWL,AQG,2,2,145.0139178
184,202,KWL,CGO,2,2,492.4038082
184,329,KWL,CIH,2,2,84.67364384
184,159,KWL,CKG,2,2,75.73175342
184,298,KWL,CTU,2,2,269.6471342
184,328,KWL,DAT,2,2,36.66082192
184,263,KWL,DLC,2,2,28.64975342
184,366,KWL,DLU,2,2,21.22706849
184,281,KWL,DSN,2,2,22.94922192
184,229,KWL,DYG,2,2,38.40406575
184,164,KWL,FOC,2,2,230.4064767
184,215,KWL,HAK,2,2,544.4720438
184,153,KWL,HFE,2,2,508.4584438
184,379,KWL,HGH,2,2,545.0332712
184,391,KWL,HKG,2,2,114.3817644
184,664,KWL,ICN,2,7,123.0128986
184,285,KWL,INC,2,2,168.4768438
184,361,KWL,JHG,2,2,127.9055342
184,163,KWL,JJN,2,2,107.4094192
184,252,KWL,KHN,2,2,178.744137
184,365,KWL,KMG,2,2,228.2317205
184,254,KWL,KOW,2,2,43.44081096
184,727,KWL,KUL,2,10,95.31813699
184,162,KWL,LCX,2,2,60.87506849
184,179,KWL,LHW,2,2,294.0831562
184,363,KWL,LJG,2,2,114.7234795
184,189,KWL,LLB,2,2,15.27534247
184,200,KWL,LYA,2,2,19.37592329
184,311,KWL,LYI,2,2,138.8132603
184,306,KWL,LZO,2,2,53.17629589
184,300,KWL,MIG,2,2,53.76920548
184,378,KWL,NGB,2,2,185.5829644
184,246,KWL,NKG,2,2,561.2703945
184,199,KWL,NNY,2,2,93.72044932
184,242,KWL,NTG,2,2,110.1408767
184,154,KWL,PEK,2,2,502.0050521
184,317,KWL,PVG,2,2,915.5859233
184,318,KWL,SHA,2,2,40.32237808
184,257,KWL,SHE,2,2,125.5112658
184,211,KWL,SJW,2,2,167.4132274
184,171,KWL,SWA,2,2,146.3264658
184,214,KWL,SYX,2,2,240.8480219
184,313,KWL,TAO,2,2,67.41517808
184,234,KWL,TEN,2,2,63.13808219
184,315,KWL,TNA,2,2,164.8831781
184,383,KWL,TPE,2,2,162.3712329
184,331,KWL,TSN,2,2,266.0292986
184,210,KWL,TVS,2,2,59.472
184,149,KWL,TXN,2,2,78.30027397
184,324,KWL,TYN,2,2,252.503989
184,374,KWL,WNZ,2,2,170.7172274
184,325,KWL,WUT,2,2,28.06136986
184,249,KWL,WUX,2,2,83.09786301
184,157,KWL,WXN,2,2,31.5690411
184,205,KWL,XFN,2,2,79.4770411
184,321,KWL,XIY,2,2,779.7567616
184,292,KWL,XNN,2,2,40.6889863
184,245,KWL,XUZ,2,2,134.8756164
184,303,KWL,YBP,2,2,38.01863014
184,206,KWL,YIH,2,2,98.30531507
184,312,KWL,YNT,2,2,138.4285479
184,244,KWL,YTY,2,2,98.57687671
184,170,KWL,ZHA,2,2,39.55747945
184,191,KWL,ZYI,2,2,65.08427397
712,703,KYP,RGN,9,9,11.28564932
771,780,LAO,MNL,12,12,215.909611
446,399,LBJ,CGK,3,3,271.593326
446,439,LBJ,LOP,3,3,45.28290411
446,408,LBJ,SUB,3,3,125.0948712
446,476,LBJ,UPG,3,3,39.59368767
162,169,LCX,FUO,2,2,26.35279452
162,365,LCX,KMG,2,2,57.20446027
162,184,LCX,KWL,2,2,60.6940274
162,246,LCX,NKG,2,2,59.35432329
162,317,LCX,PVG,2,2,83.30153425
218,263,LDS,DLC,2,2,60.41793973
218,155,LDS,PKX,2,2,29.14309041
218,257,LDS,SHE,2,2,145.2228384
327,167,LFQ,CAN,2,2,64.22432877
327,232,LFQ,CSX,2,2,75.41493151
327,298,LFQ,CTU,2,2,95.34076712
327,263,LFQ,DLC,2,2,68.80991781
327,215,LFQ,HAK,2,2,62.26682192
327,279,LFQ,HET,2,2,105.301737
327,379,LFQ,HGH,2,2,208.5593425
327,225,LFQ,HRB,2,2,98.19216438
327,285,LFQ,INC,2,2,34.59016438
327,365,LFQ,KMG,2,2,28.86473973
327,179,LFQ,LHW,2,2,18.23989041
327,246,LFQ,NKG,2,2,22.30652603
327,154,LFQ,PEK,2,2,114.0558904
327,317,LFQ,PVG,2,2,128.1793589
327,214,LFQ,SYX,2,2,23.50139726
327,172,LFQ,SZX,2,2,63.66989041
327,331,LFQ,TSN,2,2,68.56931507
327,374,LFQ,WNZ,2,2,110.9103014
327,207,LFQ,WUH,2,2,114.0558904
721,167,LGK,CAN,10,2,72.95956164
721,830,LGK,HKT,10,14,17.59719452
721,725,LGK,IPH,10,10,600.169337
721,719,LGK,JHB,10,10,144.1992329
721,365,LGK,KMG,10,2,49.07118904
721,727,LGK,KUL,10,10,2664.979967
721,723,LGK,MKZ,10,10,33.40208219
721,805,LGK,SIN,10,13,333.8850411
721,726,LGK,SZB,10,10,324.5704767
774,779,LGP,CEB,12,12,141.4655123
774,780,LGP,MNL,12,12,814.3643068
179,333,LHW,AKU,2,2,131.3498411
179,277,LHW,BAV,2,2,62.52706849
179,188,LHW,BHY,2,2,25.25523288
179,809,LHW,BKK,2,14,80.65380822
179,167,LHW,CAN,2,2,665.1185534
179,202,LHW,CGO,2,2,632.0400822
179,159,LHW,CKG,2,2,350.0723781
179,232,LHW,CSX,2,2,659.1706301
179,298,LHW,CTU,2,2,935.9356658
179,328,LHW,DAT,2,2,121.3654247
179,263,LHW,DLC,2,2,15.10561644
179,366,LHW,DLU,2,2,62.41391781
179,281,LHW,DSN,2,2,142.1625205
179,229,LHW,DYG,2,2,57.02794521
179,164,LHW,FOC,2,2,73.25375342
179,215,LHW,HAK,2,2,339.5833096
179,279,LHW,HET,2,2,174.4376219
179,153,LHW,HFE,2,2,502.7699507
179,379,LHW,HGH,2,2,691.1884712
179,243,LHW,HIA,2,2,147.4579726
179,235,LHW,HNY,2,2,41.69829041
179,225,LHW,HRB,2,2,35.03145205
179,166,LHW,HUZ,2,2,37.88284932
179,319,LHW,HZG,2,2,52.67164384
179,285,LHW,INC,2,2,134.1514521
179,361,LHW,JHG,2,2,42.36361644
179,163,LHW,JJN,2,2,100.613589
179,553,LHW,JUH,2,4,60.6940274
179,339,LHW,KHG,2,2,123.8207945
179,252,LHW,KHN,2,2,470.2316164
179,365,LHW,KMG,2,2,523.6213589
179,340,LHW,KRL,2,2,145.7607123
179,727,LHW,KUL,2,10,106.9273973
179,196,LHW,KWE,2,2,481.1008712
179,184,LHW,KWL,2,2,294.2370411
179,327,LHW,LFQ,2,2,18.25120548
179,363,LHW,LJG,2,2,121.9567945
179,326,LHW,LLV,2,2,89.27136438
179,357,LHW,LXA,2,2,95.04657534
179,200,LHW,LYA,2,2,26.36410959
179,248,LHW,LYG,2,2,61.40687671
179,311,LHW,LYI,2,2,54.75506301
179,306,LHW,LZO,2,2,110.715589
179,356,LHW,LZY,2,2,104.5512329
179,300,LHW,MIG,2,2,209.1522521
179,246,LHW,NKG,2,2,639.5616164
179,185,LHW,NNG,2,2,272.4381534
179,199,LHW,NNY,2,2,178.3119014
179,154,LHW,PEK,2,2,1512.651759
179,155,LHW,PKX,2,2,23.15063014
179,317,LHW,PVG,2,2,782.0160658
179,276,LHW,RLK,2,2,49.24317808
179,318,LHW,SHA,2,2,465.2190411
179,257,LHW,SHE,2,2,255.3448877
179,211,LHW,SJW,2,2,457.1196219
179,214,LHW,SYX,2,2,62.73073973
179,172,LHW,SZX,2,2,211.203989
179,313,LHW,TAO,2,2,150.7167123
179,346,LHW,TLQ,2,2,49.22054795
179,315,LHW,TNA,2,2,321.314
179,383,LHW,TPE,2,2,76.87004932
179,331,LHW,TSN,2,2,441.5192219
179,324,LHW,TYN,2,2,237.2799726
179,348,LHW,URC,2,2,1714.695255
179,322,LHW,UYN,2,2,88.58567123
179,212,LHW,WDS,2,2,16.36457534
179,760,LHW,WGN,2,11,84.72723288
179,195,LHW,WMT,2,2,165.1976438
179,374,LHW,WNZ,2,2,340.2267288
179,274,LHW,WUA,2,2,29.46443836
179,207,LHW,WUH,2,2,647.5681589
179,249,LHW,WUX,2,2,107.9457534
179,321,LHW,XIY,2,2,111.0687123
179,206,LHW,YIH,2,2,71.70657534
179,351,LHW,YIN,2,2,50.15969863
179,312,LHW,YNT,2,2,232.3888767
179,241,LHW,YNZ,2,2,52.96583562
179,244,LHW,YTY,2,2,148.2726575
179,191,LHW,ZYI,2,2,108.5936986
707,703,LIW,RGN,9,9,82.44611507
363,190,LJG,ACX,2,2,80.71038356
363,193,LJG,AVA,2,2,78.20975342
363,197,LJG,BFJ,2,2,51.73249315
363,188,LJG,BHY,2,2,36.25347945
363,167,LJG,CAN,2,2,439.3700822
363,202,LJG,CGO,2,2,439.450011
363,159,LJG,CKG,2,2,676.2065973
363,232,LJG,CSX,2,2,506.0882521
363,298,LJG,CTU,2,2,663.1829534
363,229,LJG,DYG,2,2,34.62410959
363,153,LJG,HFE,2,2,165.2678904
363,379,LJG,HGH,2,2,254.1138082
363,230,LJG,HJJ,2,2,61.91605479
363,235,LJG,HNY,2,2,48.15693151
363,166,LJG,HUZ,2,2,73.7289863
363,285,LJG,INC,2,2,45.2150137
363,252,LJG,KHN,2,2,213.8464658
363,727,LJG,KUL,2,10,62.35960548
363,196,LJG,KWE,2,2,421.1634137
363,184,LJG,KWL,2,2,197.6584055
363,179,LJG,LHW,2,2,121.8746027
363,357,LJG,LXA,2,2,112.7886027
363,311,LJG,LYI,2,2,146.1001644
363,306,LJG,LZO,2,2,57.15014795
363,300,LJG,MIG,2,2,302.5203945
363,246,LJG,NKG,2,2,493.1249863
363,185,LJG,NNG,2,2,187.2417534
363,154,LJG,PEK,2,2,336.3622247
363,155,LJG,PKX,2,2,85.03572603
363,317,LJG,PVG,2,2,110.9329315
363,318,LJG,SHA,2,2,110.9917699
363,211,LJG,SJW,2,2,105.674411
363,172,LJG,SZX,2,2,329.4638356
363,234,LJG,TEN,2,2,21.58915068
363,315,LJG,TNA,2,2,185.8839452
363,383,LJG,TPE,2,2,63.55673973
363,331,LJG,TSN,2,2,112.9696438
363,374,LJG,WNZ,2,2,35.07671233
363,207,LJG,WUH,2,2,291.7115178
363,249,LJG,WUX,2,2,34.62410959
363,321,LJG,XIY,2,2,327.4377151
363,303,LJG,YBP,2,2,56.89216438
363,244,LJG,YTY,2,2,30.55068493
363,191,LJG,ZYI,2,2,64.0349589
589,518,LKO,AMD,4,4,323.4299178
589,809,LKO,BKK,4,14,66.05736986
589,538,LKO,BLR,4,4,855.9909041
589,552,LKO,BOM,4,4,919.4797534
589,594,LKO,CCU,4,4,421.5994521
589,540,LKO,COK,4,4,73.7289863
589,593,LKO,DED,4,4,144.6887671
589,513,LKO,DEL,4,4,2395.02651
589,514,LKO,GOI,4,4,148.7621918
589,577,LKO,HYD,4,4,430.8897534
589,559,LKO,IDR,4,4,16.78250959
589,568,LKO,IXC,4,4,29.16572055
589,531,LKO,IXJ,4,4,148.3548493
589,572,LKO,JAI,4,4,154.3827945
589,583,LKO,MAA,4,4,134.4230137
589,509,LKO,PAT,4,4,278.6222466
589,549,LKO,PNQ,4,4,150.9928
589,805,LKO,SIN,4,13,33.2210411
189,167,LLB,CAN,2,2,45.93917808
189,159,LLB,CKG,2,2,23.08273973
189,184,LLB,KWL,2,2,15.27534247
189,185,LLB,NNG,2,2,15.44506849
231,159,LLF,CKG,2,2,13.91753425
231,215,LLF,HAK,2,2,13.91753425
231,365,LLF,KMG,2,2,17.7420274
231,317,LLF,PVG,2,2,17.10838356
231,321,LLF,XIY,2,2,13.74780822
477,399,LLJ,CGK,3,3,130.5758904
326,159,LLV,CKG,2,2,43.5630137
326,232,LLV,CSX,2,2,27.29194521
326,298,LLV,CTU,2,2,58.06893151
326,263,LLV,DLC,2,2,68.56931507
326,215,LLV,HAK,2,2,52.4181863
326,266,LLV,HLD,2,2,27.29194521
326,196,LLV,KWE,2,2,18.37567123
326,179,LLV,LHW,2,2,89.36188493
326,154,LLV,PEK,2,2,132.1713151
326,155,LLV,PKX,2,2,18.29193973
326,317,LLV,PVG,2,2,81.9392
326,331,LLV,TSN,2,2,59.44936986
326,321,LLV,XIY,2,2,62.82126027
370,246,LNJ,NKG,2,2,20.91024658
181,167,LNL,CAN,2,2,41.40482192
181,159,LNL,CKG,2,2,33.4360274
181,215,LNL,HAK,2,2,63.95276712
181,365,LNL,KMG,2,2,32.86348493
181,155,LNL,PKX,2,2,20.15213699
181,172,LNL,SZX,2,2,42.03846575
181,321,LNL,XIY,2,2,123.6827507
815,806,LOE,DMK,14,14,373.1189096
439,404,LOP,BDO,3,3,19.99372603
439,399,LOP,CGK,3,3,742.239074
439,409,LOP,HLP,3,3,258.2551233
439,491,LOP,JOG,3,3,129.2022411
439,445,LOP,KOE,3,3,58.49437808
439,727,LOP,KUL,3,10,219.557589
439,446,LOP,LBJ,3,3,45.41868493
439,145,LOP,PER,3,0,47.25172603
439,805,LOP,SIN,3,13,66.39682192
439,413,LOP,SRG,3,3,37.31256986
439,408,LOP,SUB,3,3,973.0506301
439,476,LOP,UPG,3,3,81.74684384
198,167,LPF,CAN,2,2,51.46093151
198,202,LPF,CGO,2,2,35.47273973
198,159,LPF,CKG,2,2,44.98038356
198,232,LPF,CSX,2,2,34.85041096
198,298,LPF,CTU,2,2,74.81523288
198,164,LPF,FOC,2,2,35.25775342
198,379,LPF,HGH,2,2,126.1832877
198,154,LPF,PEK,2,2,47.13169315
198,207,LPF,WUH,2,2,32.89290411
198,321,LPF,XIY,2,2,54.60652055
686,809,LPQ,BKK,8,14,275.1779397
686,818,LPQ,CNX,8,14,61.91605479
686,806,LPQ,DMK,8,14,146.2359452
686,839,LPQ,HAN,8,15,179.6356712
686,365,LPQ,KMG,8,2,111.2836986
686,679,LPQ,PKZ,8,8,36.8237589
686,658,LPQ,REP,8,6,123.0128986
686,689,LPQ,VTE,8,8,498.9583123
686,681,LPQ,XKH,8,8,50.3701589
819,809,LPT,BKK,14,14,173.5278904
819,806,LPT,DMK,14,14,233.1990356
717,697,LSH,MDL,9,9,28.18809863
717,703,LSH,RGN,9,9,27.69928767
108,92,LST,BNE,0,0,149.1212877
108,114,LST,MEL,0,0,1348.032
108,22,LST,SYD,0,0,374.9564767
395,490,LSW,KNO,3,3,116.459211
28,114,LSY,MEL,0,0,119.3513425
566,513,LUH,DEL,4,4,43.9929863
371,167,LUM,CAN,2,2,111.3018027
371,159,LUM,CKG,2,2,131.6281918
371,232,LUM,CSX,2,2,59.96307397
371,298,LUM,CTU,2,2,107.377737
371,235,LUM,HNY,2,2,31.77271233
371,697,LUM,MDL,2,9,71.23740822
371,154,LUM,PEK,2,2,52.19188493
371,317,LUM,PVG,2,2,64.36010959
371,171,LUM,SWA,2,2,66.03700274
371,207,LUM,WUH,2,2,25.42269589
371,321,LUM,XIY,2,2,97.85271233
482,399,LUW,CGK,3,3,61.50871233
482,468,LUW,MDC,3,3,113.4584548
482,476,LUW,UPG,3,3,433.0480384
745,418,LWY,BKM,10,3,6.924821918
357,293,LXA,AHJ,2,2,89.67852055
357,202,LXA,CGO,2,2,127.362411
357,159,LXA,CKG,2,2,1038.889841
357,232,LXA,CSX,2,2,110.8876712
357,298,LXA,CTU,2,2,2681.045008
357,305,LXA,DAX,2,2,47.92230137
357,359,LXA,DIG,2,2,137.8605315
357,287,LXA,GOQ,2,2,44.35506849
357,175,LXA,GXH,2,2,81.10641096
357,153,LXA,HFE,2,2,84.35682192
357,285,LXA,INC,2,2,40.55320548
357,297,LXA,KGT,2,2,61.38650959
357,365,LXA,KMG,2,2,183.6872822
357,196,LXA,KWE,2,2,37.06816438
357,179,LXA,LHW,2,2,94.72975342
357,363,LXA,LJG,2,2,112.7886027
357,300,LXA,MIG,2,2,216.1547397
357,308,LXA,NAO,2,2,42.53632877
357,154,LXA,PEK,2,2,315.7726027
357,315,LXA,TNA,2,2,40.73424658
357,207,LXA,WUH,2,2,85.54191781
357,157,LXA,WXN,2,2,31.04854795
357,321,LXA,XIY,2,2,1056.442685
357,292,LXA,XNN,2,2,440.077589
357,303,LXA,YBP,2,2,76.35408219
357,291,LXA,YUS,2,2,21.54389041
680,689,LXG,VTE,8,8,151.1693151
200,809,LYA,BKK,2,14,42.36361644
200,167,LYA,CAN,2,2,70.25896986
200,159,LYA,CKG,2,2,176.7918795
200,298,LYA,CTU,2,2,60.35457534
200,263,LYA,DLC,2,2,65.13179726
200,281,LYA,DSN,2,2,104.0081096
200,164,LYA,FOC,2,2,26.36410959
200,215,LYA,HAK,2,2,86.03145205
200,279,LYA,HET,2,2,140.8997589
200,379,LYA,HGH,2,2,131.164274
200,225,LYA,HRB,2,2,19.37592329
200,285,LYA,INC,2,2,38.93515068
200,365,LYA,KMG,2,2,62.22382466
200,196,LYA,KWE,2,2,65.35583562
200,184,LYA,KWL,2,2,19.41665753
200,179,LYA,LHW,2,2,26.36410959
200,306,LYA,LZO,2,2,88.13985753
200,378,LYA,NGB,2,2,83.09786301
200,185,LYA,NNG,2,2,46.88964384
200,242,LYA,NTG,2,2,38.93515068
200,154,LYA,PEK,2,2,179.4977205
200,155,LYA,PKX,2,2,51.97689863
200,318,LYA,SHA,2,2,249.7733479
200,257,LYA,SHE,2,2,69.65556164
200,172,LYA,SZX,2,2,102.6050411
200,313,LYA,TAO,2,2,60.28668493
200,331,LYA,TSN,2,2,21.92860274
200,348,LYA,URC,2,2,98.98421918
200,292,LYA,XNN,2,2,79.5139726
200,244,LYA,YTY,2,2,21.18180822
248,809,LYG,BKK,2,14,80.04279452
248,167,LYG,CAN,2,2,80.76016986
248,240,LYG,CGQ,2,2,125.5746301
248,159,LYG,CKG,2,2,95.46143014
248,232,LYG,CSX,2,2,125.223863
248,298,LYG,CTU,2,2,76.35408219
248,263,LYG,DLC,2,2,224.4683288
248,164,LYG,FOC,2,2,55.12927671
248,215,LYG,HAK,2,2,55.81949589
248,279,LYG,HET,2,2,113.0556384
248,225,LYG,HRB,2,2,119.598011
248,380,LYG,HSN,2,2,66.62312329
248,285,LYG,INC,2,2,28.5139726
248,365,LYG,KMG,2,2,50.15064658
248,196,LYG,KWE,2,2,70.10816438
248,179,LYG,LHW,2,2,61.05610959
248,378,LYG,NGB,2,2,77.80241096
248,185,LYG,NNG,2,2,57.11167671
248,154,LYG,PEK,2,2,124.2190849
248,155,LYG,PKX,2,2,27.28289315
248,317,LYG,PVG,2,2,128.1952
248,318,LYG,SHA,2,2,125.3037918
248,257,LYG,SHE,2,2,123.2731452
248,211,LYG,SJW,2,2,117.298789
248,172,LYG,SZX,2,2,80.67643836
248,331,LYG,TSN,2,2,60.70307945
248,324,LYG,TYN,2,2,85.02142466
248,374,LYG,WNZ,2,2,37.44608767
248,321,LYG,XIY,2,2,74.00054795
248,292,LYG,XNN,2,2,46.51923288
311,167,LYI,CAN,2,2,247.3956438
311,240,LYI,CGQ,2,2,255.0785753
311,159,LYI,CKG,2,2,169.4544658
311,232,LYI,CSX,2,2,103.6347123
311,298,LYI,CTU,2,2,153.310126
311,263,LYI,DLC,2,2,323.1719342
311,164,LYI,FOC,2,2,116.137863
311,379,LYI,HGH,2,2,233.3868658
311,225,LYI,HRB,2,2,197.576937
311,252,LYI,KHN,2,2,78.92260274
311,365,LYI,KMG,2,2,171.0838356
311,184,LYI,KWL,2,2,138.7453699
311,179,LYI,LHW,2,2,54.71061918
311,363,LYI,LJG,2,2,145.7130959
311,378,LYI,NGB,2,2,72.83808219
311,154,LYI,PEK,2,2,109.9824658
311,155,LYI,PKX,2,2,54.51147397
311,317,LYI,PVG,2,2,281.3431123
311,318,LYI,SHA,2,2,144.1743397
311,257,LYI,SHE,2,2,294.9302466
311,172,LYI,SZX,2,2,149.0706849
311,331,LYI,TSN,2,2,116.1785973
311,324,LYI,TYN,2,2,81.70610959
311,374,LYI,WNZ,2,2,96.70989041
311,321,LYI,XIY,2,2,192.1667945
187,197,LZH,BFJ,2,2,42.94068493
187,159,LZH,CKG,2,2,70.87758904
187,298,LZH,CTU,2,2,48.15693151
187,164,LZH,FOC,2,2,100.7901041
187,215,LZH,HAK,2,2,161.6787507
187,379,LZH,HGH,2,2,173.5278904
187,365,LZH,KMG,2,2,177.2166027
187,378,LZH,NGB,2,2,57.43528767
187,246,LZH,NKG,2,2,201.7703014
187,154,LZH,PEK,2,2,209.5693699
187,317,LZH,PVG,2,2,207.5002521
187,318,LZH,SHA,2,2,138.9807233
187,171,LZH,SWA,2,2,49.24317808
187,214,LZH,SYX,2,2,131.9404877
187,172,LZH,SZX,2,2,91.86251507
187,374,LZH,WNZ,2,2,137.3355123
187,207,LZH,WUH,2,2,160.241737
187,321,LZH,XIY,2,2,140.5195726
187,170,LZH,ZHA,2,2,20.83629041
306,167,LZO,CAN,2,2,251.7986521
306,202,LZO,CGO,2,2,130.2998027
306,232,LZO,CSX,2,2,52.60149041
306,366,LZO,DLU,2,2,28.21299178
306,281,LZO,DSN,2,2,59.06465753
306,215,LZO,HAK,2,2,81.87583562
306,379,LZO,HGH,2,2,96.24370959
306,285,LZO,INC,2,2,127.7154411
306,361,LZO,JHG,2,2,75.72043836
306,365,LZO,KMG,2,2,276.2732384
306,196,LZO,KWE,2,2,43.42723288
306,184,LZO,KWL,2,2,53.13556164
306,179,LZO,LHW,2,2,111.0913425
306,363,LZO,LJG,2,2,57.17956712
306,200,LZO,LYA,2,2,88.13985753
306,378,LZO,NGB,2,2,36.82602192
306,246,LZO,NKG,2,2,45.69024658
306,185,LZO,NNG,2,2,72.22408219
306,154,LZO,PEK,2,2,135.4843671
306,317,LZO,PVG,2,2,136.8896986
306,211,LZO,SJW,2,2,43.42723288
306,171,LZO,SWA,2,2,41.11216986
306,214,LZO,SYX,2,2,63.94371507
306,172,LZO,SZX,2,2,223.9930959
306,313,LZO,TAO,2,2,19.19035616
306,331,LZO,TSN,2,2,57.14562192
306,348,LZO,URC,2,2,42.7709589
306,374,LZO,WNZ,2,2,80.69680548
306,207,LZO,WUH,2,2,58.73199452
306,201,LZO,XAI,2,2,46.84438356
306,321,LZO,XIY,2,2,59.15517808
306,292,LZO,XNN,2,2,34.62410959
306,170,LZO,ZHA,2,2,34.21676712
356,167,LZY,CAN,2,2,40.55320548
356,159,LZY,CKG,2,2,214.4884384
356,298,LZY,CTU,2,2,719.7431781
356,179,LZY,LHW,2,2,104.5512329
356,172,LZY,SZX,2,2,25.97939726
356,299,LZY,XIC,2,2,115.64
356,321,LZY,XIY,2,2,161.2623562
583,518,MAA,AMD,4,4,741.864137
583,563,MAA,BBI,4,4,297.8495342
583,809,MAA,BKK,4,14,424.7721973
583,538,MAA,BLR,4,4,1934.684356
583,552,MAA,BOM,4,4,2838.532658
583,542,MAA,CCJ,4,4,155.8416219
583,594,MAA,CCU,4,4,1749.32606
583,495,MAA,CDP,4,4,60.44962192
583,543,MAA,CNN,4,4,113.9744219
583,540,MAA,COK,4,4,1035.40417
583,513,MAA,DEL,4,4,3157.620389
583,806,MAA,DMK,4,14,146.2359452
583,505,MAA,GAU,4,4,317.4019726
583,514,MAA,GOI,4,4,406.8679562
583,533,MAA,HBX,4,4,121.2175123
583,391,MAA,HKG,4,2,197.6742466
583,577,MAA,HYD,4,4,2054.50034
583,559,MAA,IDR,4,4,148.68
583,595,MAA,IXB,4,4,97.97038904
583,535,MAA,IXE,4,4,115.8391452
583,492,MAA,IXZ,4,4,844.7045315
583,572,MAA,JAI,4,4,238.5306959
583,727,MAA,KUL,4,10,762.7532932
583,589,MAA,LKO,4,4,134.8303562
583,536,MAA,MYQ,4,4,60.44962192
583,545,MAA,NAG,4,4,150.066411
583,509,MAA,PAT,4,4,38.75410959
583,549,MAA,PNQ,4,4,898.6042685
583,596,MAA,RDP,4,4,20.46216986
583,493,MAA,RJA,4,4,59.472
583,512,MAA,RPR,4,4,97.4370411
583,548,MAA,SAG,4,4,133.9342027
583,805,MAA,SIN,4,13,1058.356378
583,541,MAA,TRV,4,4,525.6845041
583,574,MAA,UDR,4,4,96.13282192
583,498,MAA,VGA,4,4,184.2915068
583,587,MAA,VNS,4,4,171.758937
583,496,MAA,VTZ,4,4,380.4223781
826,806,MAQ,DMK,14,14,316.025337
601,617,MBE,HND,5,5,125.223863
91,99,MCY,ADL,0,0,61.10136986
91,749,MCY,AKL,0,11,22.9469589
91,114,MCY,MEL,0,0,693.8128438
91,22,MCY,SYD,0,0,921.7843178
468,405,MDC,BWX,3,3,31.36536986
468,167,MDC,CAN,3,2,22.89490959
468,399,MDC,CGK,3,3,1152.527984
468,232,MDC,CSX,3,2,22.21147945
468,400,MDC,GTO,3,3,116.6900384
468,435,MDC,KAZ,3,3,58.49437808
468,482,MDC,LUW,3,3,58.00629041
468,185,MDC,NNG,3,2,29.46443836
468,317,MDC,PVG,3,2,22.1895726
468,805,MDC,SIN,3,13,74.06843836
468,461,MDC,SOQ,3,3,329.0150356
468,408,MDC,SUB,3,3,214.105989
468,331,MDC,TSN,3,2,20.26755068
468,476,MDC,UPG,3,3,401.4971014
468,321,MDC,XIY,3,2,13.73357808
222,263,MDG,DLC,2,2,343.1165973
222,664,MDG,ICN,2,7,200.880937
222,154,MDG,PEK,2,2,193.0350685
222,317,MDG,PVG,2,2,73.76519452
222,257,MDG,SHE,2,2,68.0624
222,313,MDG,TAO,2,2,288.1540603
222,331,MDG,TSN,2,2,9.278356164
222,314,MDG,WEH,2,2,27.4729863
222,312,MDG,YNT,2,2,262.1407178
697,809,MDL,BKK,9,14,261.5817534
697,706,MDL,BMO,9,9,33.56501918
697,167,MDL,CAN,9,2,54.71967123
697,202,MDL,CGO,9,2,44.40032877
697,159,MDL,CKG,9,2,58.98318904
697,818,MDL,CNX,9,14,32.26152329
697,232,MDL,CSX,9,2,51.24594521
